어휘,등급
직지심체요절,5
직통,5
직통하다,5
직판장,5
직할시,5
직행버스,5
진,5
진,5
진가,5
진간장,5
진갈색,5
진갑,5
진골,5
진공,5
진공관,5
진국,5
진군,5
진급,5
진급하다,5
진기하다,5
진나라,5
진노,5
진노하다,5
진노하다,5
진단서,5
진담,5
진도,5
진도표,5
진동,5
진두,5
진득하다,5
진력,5
진력나다,5
진력하다,5
진료권,5
진면목,5
진물,5
진미,5
진배없다,5
진범,5
진보라,5
진부하다,5
진분수,5
진분홍,5
진상,5
진상하다,5
진선미,5
진성,5
진세,5
진소위,5
진수,5
진수,5
진술문,5
진술서,5
진술하다,5
진실성,5
진실히,5
진언,5
진열,5
진열장,5
진열품,5
진원지,5
진위,5
진의,5
진자,5
진자리,5
진전되다,5
진전하다,5
진절머리,5
진정서,5
진종일,5
진주,5
진주성,5
진중,5
진진하다,5
진짓상,5
진창,5
진척,5
진척되다,5
진출권,5
진취성,5
진통,5
진퇴,5
진퇴양난,5
진퇴유곡,5
진펄,5
진폐증,5
진폭,5
진품,5
진풍경,5
진한,5
진행형,5
진형,5
진혼곡,5
진혼제,5
진홍빛,5
진홍색,5
진화,5
진화론,5
진화하다,5
진흙물,5
진흥,5
질,5
질겅거리다,5
질경이,5
질그릇,5
질근질근,5
질금거리다,5
질금질금,5
질녀,5
질러가다,5
질부,5
질소,5
질시,5
질시하다,5
질식사,5
질의,5
질의하다,5
질적,5
질책,5
질책하다,5
질척하다,5
질타,5
질타하다,5
질퍽거리다,5
질퍽하다,5
질펀하다,5
질풍,5
질풍노도,5
질화로,5
질흙,5
짐꾼,5
짐마차,5
짐바브웨,5
짐수레,5
짐스럽다,5
짐차,5
집강소,5
집결,5
집계,5
집고양이,5
집구석,5
집권,5
집권당,5
집기,5
집기병,5
집단생활,5
집단의식,5
집대성,5
집대성하다,5
집무,5
집무실,5
집문서,5
집산지,5
집약,5
집어먹다,5
집어치우다,5
집오리,5
집일,5
집자,5
집적거리다,5
집진기,5
집집이,5
집찰구,5
집토끼,5
집행되다,5
짓뭉개다,5
짓찧다,5
징,5
징검돌,5
징계,5
징발,5
징벌,5
징수,5
징신,5
징역살이,5
징집,5
징집되다,5
징징,5
징징거리다,5
징크스,5
징표,5
징후,5
짚신벌레,5
짚신장이,5
짚이다,5
짜깁기,5
짜랑짜랑,5
짜부라지다,5
짝,5
짝,5
짝,5
짝,5
짝,5
짝,5
짝짝,5
짝짝이,5
짝하다,5
짠지,5
짤그랑,5
짤깍짤깍,5
짤따랗다,5
짤랑,5
짤랑짤랑,5
짤칵,5
짧은소리,5
짬밥,5
짱아,5
째지다,5
쨍,5
쨍쨍,5
쨍쨍하다,5
쩔그렁,5
쩔뚝거리다,5
쩔뚝발이,5
쩔레쩔레,5
쩔룩쩔룩,5
쩝,5
쩡쩡,5
쩨쩨하다,5
쪄내다,5
쪼다,5
쪽,5
쪽,5
쪽가위,5
쪽문,5
쪽물,5
쪽파,5
쫀득쫀득,5
쫄래쫄래,5
쫄면,5
쫄바지,5
쫑그리다,5
쫑쫑,5
쫘르륵,5
쭈그렁바가지,5
쭈르르,5
쭝긋거리다,5
쭝얼쭝얼,5
쯧쯧,5
찌개백반,5
찌기,5
찌끼,5
찌다,5
찌르르,5
찌르르하다,5
찌릿찌릿하다,5
찌뿌둥하다,5
찌뿌드드하다,5
찌뿌듯하다,5
찍,5
찍,5
찍소리,5
찍찍거리다,5
찔끔거리다,5
찔끔하다,5
찔레꽃,5
찜찜하다,5
찜통더위,5
찜하다,5
찝찔하다,5
찡찡이,5
찡하다,5
찢어발기다,5
차광,5
차근히,5
차나무,5
차남,5
차내,5
차녀,5
차돌,5
차돌멩이,5
차등,5
차렷하다,5
차령산맥,5
차멀미,5
차변,5
차부,5
차비하다,5
차석,5
차선,5
차세대,5
차액,5
차양,5
차용,5
차용어,5
차용하다,5
차일피일,5
차입,5
차입하다,5
차장,5
차장,5
차전놀이,5
차점,5
차조,5
차종,5
차주,5
차중,5
차지다,5
차편,5
차후,5
착공,5
착공하다,5
착륙장,5
착복식,5
착복하다,5
착상,5
착색되다,5
착석,5
착수,5
착수하다,5
착안,5
착용,5
착착,5
착취하다,5
찬가,5
찬거리,5
찬동,5
찬동하다,5
찬미,5
찬불가,5
찬사,5
찬송,5
찬양,5
찬연하다,5
찬조,5
찬조금,5
찬찬히,5
찬탄,5
찬탄하다,5
찬탈,5
찬합,5
찰거머리,5
찰깍,5
찰랑,5
찰랑거리다,5
찰랑대다,5
찰랑찰랑하다,5
찰싹거리다,5
찰옥수수,5
찰카닥,5
참경,5
참고삼다,5
참고인,5
참관,5
참관인,5
참극,5
참꽃,5
참나리,5
참담하다,5
참마,5
참마음,5
참말,5
참변,5
참봉,5
참빗,5
참사,5
참상,5
참새목,5
참선,5
참선하다,5
참성단,5
참신하다,5
참작,5
참작하다,5
참전국,5
참패,5
참패하다,5
참하다,5
참호,5
참회,5
찹쌀고추장,5
찹쌀밥,5
찻간,5
찻그릇,5
찻상,5
찻잎,5
찻집,5
창,5
창,5
창간,5
창간호,5
창갈이,5
창건,5
창건하다,5
창경궁,5
창경원,5
창공,5
창구멍,5
창구멍,5
창궐하다,5
창극,5
창난젓,5
창녀,5
창립하다,5
창법,5
창부,5
창설되다,5
창설자,5
창세기,5
창송녹죽,5
창시,5
창시되다,5
창씨,5
창안,5
창안되다,5
창업,5
창원,5
창작되다,5
창작욕,5
창작품,5
창제되다,5
창제하다,5
창조되다,5
창조력,5
창조성,5
창조자,5
창조주,5
창창하다,5
창턱,5
창포,5
찾아보기,5
채,5
채광,5
채굴,5
채굴하다,5
채권,5
채권,5
채권자,5
채근,5
채다,5
채도,5
채무,5
채무자,5
채반,5
채비하다,5
채색화,5
채석장,5
채신머리없이,5
채우다,5
채점표,5
채취되다,5
채칼,5
채편,5
채혈,5
책거리,5
책력,5
책망,5
책보,5
책보자기,5
책사,5
책상보,5
책장,5
책정하다,5
책탁자,5
챙,5
처가댁,5
처가살이,5
처녀림,5
처녀막,5
처녀자리,5
처단,5
처단되다,5
처량히,5
처매다,5
처사,5
처사,5
처서,5
처세,5
처세상,5
처세술,5
처소,5
처신,5
처신하다,5
처자,5
처자,5
처절하다,5
처절히,5
처제,5
처조카,5
처참히,5
처첩,5
처치되다,5
처형,5
처형장,5
척,5
척,5
척결,5
척관법,5
척도,5
척수,5
척척,5
척척히,5
척화비,5
천거하다,5
천고,5
천고마비,5
천공,5
천구,5
천군만마,5
천년,5
천덕꾸러기,5
천도,5
천도,5
천도,5
천도복숭아,5
천도하다,5
천동설,5
천륜,5
천리,5
천리경,5
천리교,5
천리마,5
천리안,5
천리장성,5
천마,5
천마도,5
천마총,5
천막집,5
천만년,5
천만뜻밖,5
천만에,5
천만장자,5
천명,5
천명하다,5
천문학적,5
천백번,5
천병,5
천부당만부당,5
천부인,5
천상열차분야지도,5
천생,5
천생배필,5
천석꾼,5
천성,5
천수답,5
천승,5
천시,5
천신만고,5
천심,5
천안,5
천애,5
천야만야하다,5
천연고무,5
천연덕스럽다,5
천연석,5
천연스럽다,5
천연염료,5
천연적,5
천연하다,5
천우신조,5
천일,5
천일기도,5
천일염,5
천일주,5
천자문,5
천재,5
천재아,5
천재지변,5
천제,5
천주실의,5
천지간,5
천지개벽,5
천지신명,5
천직,5
천진,5
천진스럽다,5
천차만별,5
천추,5
천추만대,5
천치,5
천칭,5
천태만상,5
천태종,5
천편일률적,5
천품,5
천하무적,5
천하태평,5
천행,5
철갑선,5
철거덕,5
철거하다,5
철검,5
철골,5
철공,5
철광,5
철그렁,5
철금,5
철꺽,5
철나다,5
철도망,5
철도역,5
철도청,5
철두철미,5
철두철미하다,5
철들다,5
철렁거리다,5
철렁거리다,5
철면피,5
철물점,5
철버덕,5
철벅,5
철벽,5
철부지,5
철석,5
철석같다,5
철쇄,5
철수되다,5
철썩거리다,5
철야,5
철야하다,5
철없이,5
철원,5
철자법,5
철저,5
철창,5
철천,5
철컥,5
철컹,5
철컹철컹,5
철통,5
철통같다,5
철통같이,5
철퇴,5
철퍽,5
철폐되다,5
철하다,5
철학가,5
철학적,5
철회,5
첨가하다,5
첨부하다,5
첨삭,5
첨예하다,5
첨자,5
첨지,5
첨탑,5
첩,5
첩경,5
첩보,5
첩보망,5
첩자,5
첩첩,5
첩첩산중,5
첫걸음마,5
첫나들이,5
첫날밤,5
첫머리,5
첫발자국,5
첫새벽,5
첫서리,5
첫손가락,5
첫술,5
첫얼음,5
첫해,5
청강,5
청계천,5
청과류,5
청년기,5
청년대,5
청년회,5
청랑,5
청랑하다,5
청량음료,5
청량하다,5
청렴,5
청렴결백하다,5
청렴하다,5
청록파,5
청명,5
청백리,5
청빈하다,5
청사초롱,5
청산,5
청산녹수,5
청산유수,5
청소차,5
청소함,5
청솔가지,5
청순하다,5
청승,5
청승스럽다,5
청신경,5
청신하다,5
청심환,5
청약,5
청원,5
청음,5
청일점,5
청자,5
청장년,5
청조,5
청주,5
청진,5
청천,5
청천강,5
청천벽력,5
청첩,5
청첩장,5
청청하다,5
청초하다,5
청출어람,5
청취,5
청취율,5
청탁,5
청포,5
청포묵,5
청풍명월,5
청학,5
청혼,5
청혼하다,5
체,5
체,5
체감하다,5
체감하다,5
체경,5
체납하다,5
체능,5
체득,5
체력장,5
체류하다,5
체르노빌,5
체르니,5
체모,5
체벌,5
체신,5
체언,5
체위,5
체육공원,5
체육학,5
체육회,5
체인점,5
체재,5
체적,5
체지방,5
체찰사,5
체취,5
체코,5
체험담,5
쳇바퀴,5
쳐올리다,5
초,5
초고추장,5
초년,5
초능력,5
초단,5
초단파,5
초당,5
초대형,5
초래,5
초래되다,5
초례,5
초례청,5
초록하다,5
초롱꽃,5
초롱불,5
초립,5
초만원,5
초면,5
초반전,5
초범,5
초봉,5
초빙,5
초상화가,5
초서,5
초선,5
초성,5
초소병,5
초소형,5
초순,5
초식성,5
초야,5
초야,5
초음속,5
초인,5
초인간적,5
초장,5
초장,5
초조히,5
초종,5
초지일관,5
초지진,5
초크,5
초토,5
초파일,5
초판,5
초피,5
초행,5
초현실주의,5
초혼,5
촉,5
촉각,5
촉구,5
촉망,5
촉매,5
촉매제,5
촉박하다,5
촉진제,5
촌,5
촌극,5
촌놈,5
촌뜨기,5
촌분,5
촌수,5
촌장,5
촌지,5
촌티,5
촐랑거리다,5
촐랑촐랑,5
총검,5
총계,5
총구,5
총구멍,5
총궐기하다,5
총기,5
총대장,5
총동원,5
총득점,5
총력,5
총망하다,5
총명,5
총무,5
총무부,5
총무처,5
총본부,5
총부,5
총상,5
총세,5
총소득,5
총수,5
총수량,5
총싸움,5
총알받이,5
총애,5
총영사,5
총원,5
총재,5
총집결되다,5
총집합,5
총집합되다,5
총집합하다,5
총채,5
총천연색,5
총체적,5
총총걸음,5
총총히,5
총칭,5
총통,5
총통,5
총합계,5
촬영기,5
최고조,5
최대량,5
최대치,5
최루탄,5
최면,5
최면술,5
최상품,5
최소치,5
최소화,5
최소화,5
최신식,5
최장,5
최적화,5
최종회,5
최후통첩,5
추곡,5
추궁,5
추궁하다,5
추근거리다,5
추남,5
추녀,5
추대,5
추도,5
추도식,5
추돌,5
추레하다,5
추모식,5
추방,5
추산,5
추상,5
추서,5
추서되다,5
추수기,5
추앙,5
추앙하다,5
추어올리다,5
추억담,5
추월,5
추잡스럽다,5
추잡하다,5
추적추적,5
추젓,5
추첨,5
추첨하다,5
추출,5
추켜세우다,5
추켜올리다,5
추키다,5
추탕,5
추태,5
추풍령,5
추행,5
축가,5
축국,5
축나다,5
축농증,5
축도,5
축도,5
축문,5
축사,5
축사,5
축산업자,5
축산학,5
축성,5
축수하다,5
축시,5
축약,5
축약되다,5
축원,5
축원하다,5
축의금,5
축재,5
축적,5
축전,5
축전,5
축조,5
축축,5
축포,5
축하객,5
축하단,5
축하문,5
축하식,5
축하장,5
축항,5
춘곤증,5
춘궁기,5
춘란,5
춘부장,5
춘삼월,5
춘절,5
춘천,5
춘풍,5
춘하추동,5
춘향,5
출가,5
출가,5
출가외인,5
출가하다,5
출간,5
출간하다,5
출감,5
출격,5
출금하다,5
출납,5
출납부,5
출두하다,5
출렁다리,5
출렁이다,5
출렁출렁,5
출력되다,5
출력물,5
출마,5
출범,5
출범하다,5
출생지,5
출석자,5
출소,5
출소하다,5
출시,5
출신교,5
출연료,5
출연자,5
출연하다,5
출옥,5
출옥하다,5
출자,5
출장,5
출전,5
출정,5
출정하다,5
출제,5
출중하다,5
출토되다,5
출토품,5
출토하다,5
출판인,5
출품,5
출하,5
출하하다,5
출항,5
출항하다,5
춤꾼,5
춤마당,5
춤판,5
충,5
충,5
충당,5
충동구매,5
충류,5
충만,5
충만하다,5
충복,5
충수염,5
충실,5
충실감,5
충실하다,5
충실히,5
충심,5
충심,5
충언,5
충원,5
충원하다,5
충일,5
충적층,5
충전하다,5
충절,5
충정,5
충주,5
충직성,5
충천,5
충천하다,5
충혈,5
취,5
취구,5
취급소,5
취락,5
취사반,5
취사병,5
취사선택,5
취약,5
취약점,5
취약하다,5
취재부,5
취조,5
취주악,5
취중,5
취지서,5
취타,5
취학,5
측간,5
측근,5
측면도,5
측백나무,5
측은,5
측은스럽다,5
측은지심,5
측정값,5
측정치,5
층간,5
층계참,5
층대,5
층리,5
층암절벽,5
층층,5
층층계,5
층층대,5
층하,5
치,5
치,5
치근거리다,5
치기,5
치다꺼리,5
치닫다,5
치대다,5
치뜨다,5
치렁치렁하다,5
치레,5
치료소,5
치루,5
치마바지,5
치맛감,5
치맛바람,5
치명상,5
치밀성,5
치밀히,5
치받다,5
치받다,5
치받치다,5
치부,5
치부하다,5
치사,5
치사,5
치사랑,5
치사량,5
치사스럽다,5
치사하다,5
치사하다,5
치석,5
치성,5
치실,5
치악산,5
치어,5
치어걸,5
치열,5
치유,5
치자,5
치자나무,5
치졸하다,5
치질,5
치하,5
치하,5
치하하다,5
칙사,5
칙서,5
칙칙하다,5
친교,5
친권,5
친모,5
친목회,5
친밀,5
친서,5
친숙,5
친숙감,5
친숙히,5
친우,5
친자,5
친정아버님,5
친정어머님,5
친정집,5
친친,5
친환경적,5
칠게,5
칠레,5
칠보,5
칠부바지,5
칠성,5
칠성각,5
칠야,5
칠전팔기,5
칠칠맞다,5
칠팔월,5
칠푼이,5
칠흑,5
칡,5
칡가루,5
칡넝쿨,5
칡범,5
칡차,5
침강,5
침노하다,5
침대권,5
침대보,5
침략상,5
침례,5
침례교,5
침목,5
침방울,5
침봉,5
침소,5
침소봉대,5
침수,5
침식,5
침식되다,5
침엽수림,5
침입군,5
침쟁이,5
침전,5
침전지,5
침착성,5
침체되다,5
침체성,5
침출수,5
침탈,5
침통,5
침통하다,5
칩거,5
카드뮴,5
카랑카랑하다,5
카메라맨,5
카메오,5
카세트테이프,5
카시오페이아,5
카시오페이아자리,5
카우보이,5
카운슬러,5
카운터,5
카자흐스탄,5
카타르,5
카타르시스,5
카투사,5
카피라이터,5
칵,5
칵테일,5
칸막이하다,5
칼,5
칼도마,5
칼부림,5
칼자루,5
칼질하다,5
칼집,5
칼춤,5
칼칼하다,5
캄보디아,5
캉캉,5
캐나다,5
캐드,5
캐러멜,5
캐럴,5
캐비닛,5
캐주얼웨어,5
캑캑,5
캑캑거리다,5
캔디,5
캔버라,5
캘커타,5
캠핑하다,5
커넥터,5
커닝,5
커서,5
커피포트,5
컨디션,5
컨베이어,5
컨트롤러,5
컬러복사기,5
컬링,5
컬컬하다,5
컵케이크,5
케냐,5
케이에스,5
케이오,5
케이오하다,5
케이티엑스,5
케일,5
케임브리지,5
켜다,5
코,5
코감기,5
코넷,5
코대답,5
코디,5
코딱지,5
코뚜레,5
코란,5
코르덴,5
코맹맹이,5
코미디언,5
코빼기,5
코소보,5
코언저리,5
코일,5
코주부,5
코찡찡이,5
코치하다,5
코카인,5
코트디부아르,5
코펠,5
콕,5
콘덴서,5
콘돔,5
콘사이스,5
콘택트렌즈,5
콘테스트,5
콜라주,5
콜로세움,5
콜록거리다,5
콜롬비아,5
콜택시,5
콤비,5
콤팩트디스크,5
콧마루,5
콧방울,5
콩강정,5
콩고,5
콩글리시,5
콩대,5
콩엿,5
콩장,5
콩쿠르,5
콩트,5
콰르르,5
콱콱,5
쾌감,5
쾌거,5
쾌속,5
쾌속정,5
쾌자,5
쾌재,5
쾌차,5
쾌청하다,5
쾌하다,5
쾌활히,5
쾌히,5
쾨쾨하다,5
쿠바,5
쿠웨이트,5
쿡쿡,5
쿡쿡거리다,5
쿨럭,5
쿨럭거리다,5
쿨럭쿨럭,5
쿨룩거리다,5
쿨룩쿨룩,5
쿵더쿵,5
쿵덕쿵덕,5
쿵작쿵작,5
쿵후,5
큐피드,5
크낙새,5
크래커,5
크로아티아,5
크로키,5
크리스천,5
크릴,5
큰가시고기,5
큰개자리,5
큰골,5
큰곰,5
큰누님,5
큰달,5
큰마음,5
큰말,5
큰며느리,5
큰사람,5
큰삼촌,5
큰손,5
큰스님,5
큰아기,5
큰아이,5
큰애,5
큰절하다,5
큰조카,5
큰코다치다,5
큰키나무,5
큰할머니,5
큰할아버지,5
클라이맥스,5
클랙슨,5
클레이,5
큼직이,5
큼직큼직하다,5
큼큼,5
키,5
키,5
키꺽다리,5
키득,5
키르기스스탄,5
키질,5
킥킥거리다,5
킹코브라,5
타,5
타,5
타개,5
타개하다,5
타결,5
타계,5
타계하다,5
타관,5
타구,5
타기,5
타다,5
타다,5
타달타달,5
타도,5
타동사,5
타들다,5
타락,5
타락하다,5
타령조,5
타박,5
타산,5
타산지석,5
타살,5
타살되다,5
타선,5
타성,5
타아,5
타우린,5
타의,5
타이,5
타이완,5
타이츠,5
타이탄,5
타이프,5
타임아웃,5
타임캡슐,5
타작하다,5
타작하다,5
타전하다,5
타점,5
타지마할,5
타지키스탄,5
타진,5
타처,5
타파,5
타향,5
탁견,5
탁본,5
탁본하다,5
탁상,5
탁상공론,5
탁상시계,5
탁아소,5
탁주,5
탄,5
탄광촌,5
탄내,5
탄로,5
탄복,5
탄복하다,5
탄생석,5
탄성,5
탄성력,5
탄신,5
탄원,5
탄원서,5
탄원하다,5
탄일,5
탄자니아,5
탄저균,5
탄저병,5
탄전,5
탄탄대로,5
탄탄히,5
탄핵,5
탄화수소,5
탈곡,5
탈곡기,5
탈곡하다,5
탈골,5
탈놀음,5
탈락되다,5
탈락하다,5
탈락하다,5
탈모,5
탈모증,5
탈무드,5
탈바가지,5
탈상,5
탈선,5
탈세,5
탈수기,5
탈수하다,5
탈영,5
탈영병,5
탈영하다,5
탈옥수,5
탈옥자,5
탈의실,5
탈주,5
탈주범,5
탈주하다,5
탈진,5
탈출기,5
탈취,5
탈취제,5
탈취하다,5
탈탈거리다,5
탈피되다,5
탐구력,5
탐나다,5
탐독,5
탐라국,5
탐미주의,5
탐색기,5
탐지,5
탐탁하다,5
탑돌이,5
탑재,5
탕약,5
탕진,5
탕진하다,5
탕평책,5
태,5
태고,5
태곳적,5
태국,5
태그,5
태극권,5
태극무늬,5
태극부채,5
태기,5
태깔,5
태동,5
태만,5
태만하다,5
태몽,5
태반,5
태백산,5
태백산맥,5
태봉,5
태부족,5
태생,5
태수,5
태안,5
태업,5
태연,5
태연스럽다,5
태연자약하다,5
태우다,5
태음력,5
태종,5
태종실록,5
태클,5
태평,5
태평성대,5
태평스레,5
태평히,5
태학,5
태형,5
택일,5
택일,5
택지,5
탭,5
탯줄,5
탱고,5
탱탱하다,5
탱화,5
터덜거리다,5
터득,5
터럭,5
터줏대감,5
터치아웃,5
터키,5
턱,5
턱밑,5
턱받이,5
턱뼈,5
턱수염,5
턱없다,5
턱턱,5
털게,5
털배자,5
털북숭이,5
털붓,5
털어먹다,5
털털하다,5
텀벙,5
텀블링,5
텁석부리,5
텁수룩하다,5
텁텁하다,5
텃논,5
텃세,5
텅스텐,5
테너,5
테라스,5
테크닉,5
테헤란,5
텔레타이프,5
텔레파시,5
토기장이,5
토끼몰이,5
토끼장,5
토끼전,5
토너먼트,5
토담,5
토담집,5
토란,5
토란국,5
토로하다,5
토마토소스,5
토마토케첩,5
토박이말,5
토박하다,5
토벌,5
토벌하다,5
토분,5
토사,5
토산물,5
토속,5
토속적,5
토씨,5
토악질,5
토정비결,5
토종꿀,5
토지세,5
토착,5
